id_municipio,pc1_2006_2010_score,pc1_2006_2010_score_z,pt_share_mean_2006_2010
2802502,0.5895678999623946,-0.11073097514578188,0.5875845028266798
2802601,0.6450448079390363,0.24248126412892815,0.6436732297984207
2802700,0.6056751796937724,-0.008178606060259885,0.6069725819513847
2802809,0.8100037772171146,1.2927475650498559,0.8101343903465825
2802908,0.4916338151542734,-0.7342609925533937,0.4921908070451333
2803005,0.6753491250081997,0.43542380692884125,0.6756768498930996
2803104,0.5696689961354836,-0.23742398375351953,0.5696605129079708
2803203,0.5178167169219771,-0.5675588149919788,0.5181217728751589
2803302,0.5924547583066541,-0.09235082856886571,0.590530051844707
2803401,0.5674335458833347,-0.25165672343110185,0.566396567290419
2803500,0.5912213184940158,-0.10020393455696362,0.5936291900715027
2803609,0.5736350141655188,-0.21217300707719813,0.5765783743974434
2803708,0.5717278011455218,-0.22431591493087016,0.5719686040792724
2803807,0.6437483651108836,0.23422702842754,0.6419272994035115
2803906,0.5555336592146635,-0.32742132118277084,0.558155194566151
2804003,0.5890283683919563,-0.11416608285283253,0.5876673603934784
2804102,0.5587875054447744,-0.3067046238196637,0.562505270968307
2804201,0.6073732590968169,0.002632782863365597,0.6078471361886317
2804300,0.4734686509815039,-0.8499155693542157,0.4733574138701176
2804409,0.5996412143468837,-0.04659585910503856,0.5989408384035005
2804458,0.6085939540351136,0.010404744357842189,0.6086058827524279
2804508,0.566506002558129,-0.2575622373984298,0.5646768064314436
2804607,0.5201050096566652,-0.5529896360233971,0.520932689782373
2804706,0.6316379743398326,0.15712218609321651,0.6305228608614821
2804805,0.46015594909117674,-0.9346753264671926,0.46265195910343815
2804904,0.6758529967835093,0.43863187465567616,0.673725554914228
2805000,0.5684825267522657,-0.24497803683545583,0.5663426909487509
2805109,0.6830346789245672,0.4843564494980646,0.6834058224577473
2805208,0.6138980618935297,0.044175116254100456,0.6156701756026929
2805307,0.5243036410111618,-0.5262576490273814,0.5258266425119729
2805406,0.6183008478498764,0.0722069216197357,0.618984593138519
2805505,0.651078141710716,0.28089449603947403,0.6519460907520609
2805604,0.5585313413430996,-0.3083355780179843,0.5581426439274044
2805703,0.5198413575708999,-0.5546682649700903,0.5207977640314878
2805802,0.7398270055753562,0.8459437405271906,0.7394263805432488
2805901,0.5577069547728858,-0.3135843100961276,0.5556712708570726
2806008,0.5578194656683125,-0.3128679719517375,0.5591265341500673
2806107,0.5428074535185912,-0.4084469546458486,0.5416899901133096
2806206,0.6694612669976323,0.39793679497569356,0.670218142517684
2806305,0.6589985230985539,0.3313222460338658,0.6614837825752473
2806404,0.6411094459024569,0.2174254690604259,0.6429620342826365
2806503,0.5397075480508351,-0.4281835367975986,0.537497837903745
2806602,0.7423473340887189,0.8619902526775713,0.7402642671385913
2806701,0.5356798579896653,-0.45382716903119835,0.5368747380679614
2806800,0.5151193958945651,-0.5847322090199246,0.514309008675606
2806909,0.5713926423273994,-0.2264498153405966,0.5671135234903404
2807006,0.5918117748864675,-0.09644459698429753,0.5945531322585053
2807105,0.6685890890297943,0.3923837830234808,0.6717164244719063
2807204,0.523263197916479,-0.5328819770354517,0.523163708749462
2807303,0.5365783530343164,-0.44810660063124236,0.5363859220500499
2807402,0.754425327274299,0.9388888249775932,0.7564535735579485
2807501,0.6698087252988763,0.40014900414727644,0.670098599890364
2807600,0.6671463926967088,0.38319837559924014,0.670471239998119
2900108,0.6615254374272194,0.3474106889741078,0.6624641280550397
2900207,0.8871376550079577,1.7838461264534002,0.8848589387498165
2900306,0.7302829394752733,0.7851782602229264,0.7311240851743843
2900355,0.7483478488756184,0.9001945315745531,0.7485536257596626
2900405,0.761753702790146,0.9855473721209943,0.7617394757531308
2900504,0.7567796776268882,0.9538785818044412,0.7560381930230242
2900603,0.81598155515919,1.3308070822402593,0.8161016046669888
2900702,0.702694293564224,0.6095259436788647,0.7036946923336402
2900801,0.8059313127894956,1.2668188618775094,0.8063866996625522
2900900,0.6821003409259196,0.4784076749758667,0.6823173828512479
2901007,0.6711707030654112,0.4088204898934305,0.6728476242668957
2901106,0.7547820580128377,0.9411600702140872,0.7562151803964514
2901155,0.7442848117167031,0.8743258502529289,0.7427088244044056
2901205,0.6224825037340592,0.09883082862173337,0.6199280765703477
2901304,0.8635335330780414,1.6335626108960912,0.8622312213640417
2901353,0.875653852850411,1.7107306695291844,0.8747876930370669
2901403,0.7539351192686408,0.9357677521978732,0.7514449425027342
2901502,0.849401284705565,1.5435849377400723,0.8493479374241192
2901601,0.7672826804083157,1.0207494523493257,0.7662719291434157
2901700,0.8177527610372629,1.3420840552589086,0.8170656033512422
2901809,0.6923823293136335,0.5438713836625537,0.6931467244891254
2901908,0.7164883687499077,0.697350524441558,0.71691686886118
2901957,0.6200484752960597,0.08333377468703818,0.6218969642984484
2902005,0.6782254440673786,0.45373685163185334,0.6720157150615524
2902054,0.7890972762627486,1.159639353240365,0.7891491760939944
2902104,0.8427141930000791,1.5010093378792349,0.8416254898629832
2902203,0.7888410729494308,1.1580081493880396,0.7876694897144916
2902252,0.6968869078404073,0.572551285381309,0.6970164632677721
2902302,0.76509767981026,1.0068379172223,0.7675636836462512
2902401,0.8387829673388404,1.475979878424051,0.8395824986484377
2902500,0.8224461768787036,1.3719662527292622,0.8217938146636206
2902609,0.6035237306316253,-0.021876524142615827,0.6042177387627902
2902658,0.765937880955154,1.0121873380651871,0.7655729093033268
2902708,0.748390752834924,0.9004676939423336,0.7471162282598189
2902807,0.7464349099809978,0.8880151680301908,0.7464032524073907
2902906,0.6392563288327483,0.20562698111827998,0.6426149788680865
2903003,0.8269148228572953,1.4004173778945095,0.8255357966461838
2903102,0.7647956182319972,1.0049147414299144,0.7654240533965607
2903201,0.7510295192062468,0.9172682802210465,0.7514315999558667
2903235,0.7209082568565149,0.7254912163513472,0.7184700006212924
2903276,0.8233825421303134,1.377927934433646,0.8221391450897937
2903300,0.7151672061652006,0.6889389021646486,0.7174777538140018
2903409,0.747680858387698,0.8959479141546981,0.7505695397439656
2903508,0.594100835982049,-0.08187052598979679,0.5921727516364858
2903607,0.8777702734928851,1.7242055674937617,0.8767091773899454
2903706,0.8393532707598658,1.479610905381992,0.8386886612801676
2903805,0.7478694422114106,0.8971485959715824,0.7482447490219664
2903904,0.7840519100259842,1.1275163461831057,0.7842365795052328
2903953,0.8105388048043107,1.296153996645266,0.8066969816948721
2904001,0.7501852493331674,0.9118929544630189,0.7501724619219283
2904050,0.6408676443981833,0.2158859591291876,0.64265485950629
2904100,0.8668347696321023,1.654581034563941,0.8658676087662881
2904209,0.841731480200431,1.4947525690507741,0.8426185834503268
2904308,0.7821386302043127,1.115334812012956,0.7825797474283083
2904407,0.7810174869779659,1.108196679698654,0.7812688262031137
2904506,0.6755635709111516,0.43678914829964793,0.6763437619706862
2904605,0.7842047302264464,1.1284893269634046,0.7836511406857991
2904704,0.532500733085825,-0.4740681281468762,0.5370493945899528
2904753,0.6679342450170942,0.38821450018964176,0.6688660486428619
2904803,0.7310140608053354,0.7898331880404867,0.7309844027620991
2904852,0.7374122580423828,0.8305694449056006,0.7394541941092408
2904902,0.8258653419122245,1.393735507397316,0.8266819701237693
2905008,0.6559118416839158,0.3116698592272503,0.6556507835161401
