municipality_id,state,pct_votes_pt_2018_runoff,pct_votes_pt_2014_runoff,total_valid_votes_2018_runoff,exit_rate_2018,log_gdp_pc
1301407,AM,0.7379938194270442,0.7692307692307693,11973,0.040004935026940865,9.607381270758797
1301506,AM,0.7760956175298804,0.8509326588681632,6275,0.043074848655631354,8.990052714307645
1301605,AM,0.8265133937987766,0.8642523883581427,9482,0.035830241357001844,9.20183606170268
1301654,AM,0.4951940192239231,0.7259444792318931,5618,0.021872124860294235,8.927204480181834
1301704,AM,0.5774421058477259,0.7523728813559322,18007,0.04765330958381677,9.350602180138532
1301803,AM,0.79393749018376,0.8515187510605804,6367,0.02526532725575776,8.568729776981675
1301852,AM,0.6226081710049991,0.7876392174966819,23204,0.27006497463840634,9.565221860660438
1301902,AM,0.6547336350194901,0.7385627077097131,44638,0.08434468527315829,9.843457021633073
1301951,AM,0.8350047755491882,0.6772514315460697,4188,0.027496822952786673,9.401769249130348
1302009,AM,0.6082584510055626,0.7803347280334728,4674,0.0248870341124906,9.413650404078403
1302108,AM,0.746875,0.6950409996095275,2560,0.04372095239152563,9.868233235411765
1302207,AM,0.7047832585949177,0.6271661569826708,4014,0.04412625488194414,8.896599699432231
1302306,AM,0.8150094314201024,0.8656307129798904,7422,0.027952913066589428,9.629391346687708
1302405,AM,0.7565666041275797,0.8150240476372242,14924,0.0213573508685236,9.297631667054768
1302504,AM,0.6052228365865032,0.7018478856402849,45033,0.2034879711449635,9.605527983203142
1302553,AM,0.7769820971867007,0.8561803576055973,7820,0.02731232032479762,9.087868139791235
1302603,AM,0.3428129750144208,0.5640007113852524,1045363,0.07064743964205598,10.50310772825396
1302702,AM,0.7143345293012131,0.7340750044859142,17559,0.02733653477026221,9.173809610425396
1302801,AM,0.8312790462719741,0.8904688700999231,4949,0.036060809714873875,8.870498337708192
1302900,AM,0.8430413290526423,0.8411818524299015,19623,0.02065020582959636,8.987125110657201
1303007,AM,0.8533287498567663,0.7937514962892028,8727,0.020446641002397382,8.89244093957187
1303106,AM,0.8046322318054075,0.830327868852459,10319,0.033567303340636255,8.814660838769274
1303205,AM,0.5857689155968314,0.6906628652886672,7322,0.4716175546463692,8.881325241343633
1303304,AM,0.8107035313441008,0.8260015117157974,7306,0.028377097888450442,8.979225401809911
1303403,AM,0.8250063510881531,0.783929599079225,47236,0.015374856117079932,9.202711138236753
1303502,AM,0.735820895522388,0.7447173043974872,6030,0.030466060505431013,9.003056726584456
1303536,AM,0.5777022524323604,0.7545227698066126,15006,0.8848922705376084,10.056493168143794
1303569,AM,0.5304872022927166,0.71762371872589,10119,1.0309077899733958,9.3721628623133
1303601,AM,0.6483894762724367,0.6686863123106582,4067,0.03802861047437361,8.639748293284454
1303700,AM,0.8279503105590063,0.7637804878048781,9660,0.02932729479114028,9.021007128683744
1303809,AM,0.7757790286079035,0.8180408990639718,17233,0.03829304594999701,8.90963503235152
1303908,AM,0.8766275518405401,0.8174316179879462,12442,0.011860087163188612,8.785136090355048
1303957,AM,0.5740609496810772,0.7448446521858675,4233,0.0333851057265087,9.060001684103769
1304005,AM,0.8349473684210527,0.8694972067039106,4750,0.027184392291522846,9.321618579509988
1304062,AM,0.6912549191080017,0.768027530111059,22870,0.009489522678081582,9.027421316283599
1304104,AM,0.6827630729502905,0.7595735095359664,7745,0.02333000420287427,9.56966801729251
1304203,AM,0.6982283537374708,0.7642141818769181,27037,0.030443045918700527,9.653236020107718
1304237,AM,0.8422855363537288,0.8124238733252132,6423,0.03175582430264231,8.880977676293357
1304260,AM,0.7722233842292408,0.7939761556159799,4781,0.044157139020928014,9.550843573098971
1304302,AM,0.7890070921985816,0.8631096739423336,7332,0.02852107988366781,9.912746877948925
1304401,AM,0.8101528101528102,0.8720118184260005,7722,0.02639655041942688,8.907718303539003
1400027,RR,0.4105075690115761,0.4797891036906854,4492,0.27571004236932906,9.524486571496935
1400050,RR,0.3978702807357212,0.5306122448979592,7231,0.19239645379047216,9.793251662414754
1400100,RR,0.2139242911950208,0.3437021146184493,168382,0.054835884588246495,10.194387295139066
1400159,RR,0.4253992395437262,0.4480402732829917,6575,0.2199598551842498,10.04122197895266
1400175,RR,0.416052416052416,0.4880842659644503,8547,0.16838601971541836,9.617520298771106
1400209,RR,0.3658069602432706,0.5254414498141264,8879,0.1774261839586698,9.686170068471279
1400233,RR,0.2934782608695652,0.53601108033241,4416,0.11804406227841963,9.794171709519565
1400282,RR,0.3935939196525516,0.6497448294386248,3684,0.06819205615660026,9.53126753067736
1400308,RR,0.3160603159406414,0.5317216836421647,8356,0.09095528609305985,9.779139914484704
1400407,RR,0.6622443338861249,0.6475903614457831,5427,0.11043253101924724,9.539445435316885
1400456,RR,0.5159311637416937,0.4094009216589861,5869,0.3816861200077037,9.482139595868404
