slug,label,category,family,frequency,pretrend_label,post_mean_ref0,post_abs_mean_ref0,max_abs_pretrend_t,n_pre_p05,n_obs,n_munis,n_treated,n_never,sample_year_min,sample_year_max,post_min_ref0,post_max_ref0,post_sign_share,n_post_raw_p05,n_post_ref0_ci_excludes0_naive,post_n,figure_path,output_dir
inep_ind_municipal_had_ef_anos_finais,Municipal Had Ef Anos Finais,education,school_inputs,annual,fail,-0.0146981070386707,0.0146981070386707,7.327599384234357,5,31570,4037,2200,776,2010,2020,-0.0736735959155422,0.0424605873751899,0.75,1,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_had_ef_anos_finais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_municipal_had_ef_anos_finais
siconfi_annual_urbanism_log_pc,"Urbanism expenditure per capita, log(1+x), annual",siconfi_log_pc,urbanism,annual,fail,0.0134451258417103,0.0134451258417103,2.303367196133477,2,81889,4036,2790,1244,2000,2020,-0.0957067091815696,0.1142736085903768,0.875,4,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_urbanism_log_pc_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/urbanism/siconfi_annual_urbanism_log_pc
sinasc_all_very_preterm_share_known_pp,Very-preterm birth share: All mothers,birth_health,sinasc_all,annual,fail,-0.0130917845721097,0.0130917845721097,2.5608418712385537,2,84607,4037,2792,1244,2000,2020,-0.0871000701312429,0.0976628770067677,0.625,1,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_very_preterm_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_very_preterm_share_known_pp
municipal_bus_van_transport_share,Municipal-school students using bus/van transport,school_access_transport,municipal_school_access,annual,fail,0.0117806345971086,0.0117806345971086,16.525707526510757,8,52365,4037,2790,1244,2008,2020,-0.0110529635582403,0.0384794899868275,0.625,8,4,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_bus_van_transport_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_bus_van_transport_share
siconfi_annual_transport_share_total_revenue,"Transport share of total revenue, annual",siconfi_spending_shares,share_total_revenue,annual,fail,-0.0108929296464028,0.0108929296464028,4.340398333685932,3,81848,4036,2790,1244,2000,2020,-0.0248008240608984,0.0125022555928436,0.75,1,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_transport_share_total_revenue_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_revenue/siconfi_annual_transport_share_total_revenue
municipal_rural_residence_share,Municipal-school students living in rural areas,school_access_transport,municipal_school_access,annual,fail,-0.0091501834407489,0.0091501834407489,10.367551040040258,7,52365,4037,2790,1244,2008,2020,-0.0234773651584854,0.0066038706593213,0.875,7,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_rural_residence_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_rural_residence_share
siconfi_annual_health_share_total_spending,"Health share of total expenditure, annual",siconfi_spending_shares,share_total_spending,annual,fail,-0.0076331998652111,0.0076331998652111,3.1015608430338646,2,81882,4036,2790,1244,2000,2020,-0.0198368252054725,-0.0005972809002859,1.0,8,6,8,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_health_share_total_spending_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_spending/siconfi_annual_health_share_total_spending
siconfi_cycle2_health_share_total_spending,"Health share of total expenditure, cycle2",siconfi_spending_shares,share_total_spending,cycle2,fail,-0.0071133975150079,0.0071133975150079,2.661598983346582,2,44015,4036,2790,1244,2000,2020,-0.0151896941872576,-0.000559142316817,1.0,4,3,4,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/siconfi_cycle2_health_share_total_spending_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/share_total_spending/siconfi_cycle2_health_share_total_spending
siconfi_cycle2_health_log_pc,"Health expenditure per capita, log(1+x), cycle2",siconfi_log_pc,health,cycle2,fail,-0.0055618650205298,0.0055618650205298,4.327143232608461,4,44016,4036,2790,1244,2000,2020,-0.0243075089109278,0.0121364131114308,0.5,2,0,4,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/siconfi_cycle2_health_log_pc_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/health/siconfi_cycle2_health_log_pc
ideb_publica_ef_final_nota_saeb_media_padronizada,Publica Ef Final Nota Media Padronizada,education,achievement,biennial,fail,0.0054220409836085,0.0054220409836085,6.516264179705964,4,27136,4037,2789,1244,2004,2018,-0.0168222030036388,0.0539536348276273,0.25,3,0,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_final_nota_saeb_media_padronizada_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_final_nota_saeb_media_padronizada
inep_transition_total_taxa_migracao_eja_ef,Total Taxa Migracao Eja Ef,education,dropout_flow,annual,fail,-0.0053912583910208,0.0053912583910208,9.761954104001914,8,52442,4037,2792,1244,2008,2020,-0.1456844868994294,0.2414995982200154,0.625,3,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_migracao_eja_ef_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_migracao_eja_ef
siconfi_annual_infrastructure_spending_share_total_revenue,"Infrastructure share of total revenue, annual",siconfi_spending_shares,share_total_revenue,annual,fail,-0.005021929476398,0.005021929476398,2.071877678260304,2,81849,4036,2790,1244,2000,2020,-0.0370101102496154,0.0658647287607435,0.5,0,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_infrastructure_spending_share_total_revenue_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_revenue/siconfi_annual_infrastructure_spending_share_total_revenue
siconfi_cycle2_transport_share_total_revenue,"Transport share of total revenue, cycle2",siconfi_spending_shares,share_total_revenue,cycle2,fail,0.0037885383687591,0.0037885383687591,4.098549427452894,1,44014,4036,2790,1244,2000,2020,-0.0009502494874715,0.0118292702786604,0.75,2,2,4,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/siconfi_cycle2_transport_share_total_revenue_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/share_total_revenue/siconfi_cycle2_transport_share_total_revenue
siconfi_log1p_education_pc_2008,Log1P Education Pc 2008,education,spending,annual,fail,0.0036220223588445,0.0036220223588445,4.401966725747567,5,81889,4037,2790,1244,2000,2020,-0.0504044831524121,0.0938671100494243,0.375,4,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/siconfi_log1p_education_pc_2008_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/spending/siconfi_log1p_education_pc_2008
siconfi_annual_education_log_pc,"Education expenditure per capita, log(1+x), annual",siconfi_log_pc,education,annual,fail,0.0036220223588445,0.0036220223588445,4.401966725747567,5,81889,4036,2790,1244,2000,2020,-0.0504044831524121,0.0938671100494243,0.375,4,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_education_log_pc_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/education/siconfi_annual_education_log_pc
siconfi_cycle2_transport_share_total_spending,"Transport share of total expenditure, cycle2",siconfi_spending_shares,share_total_spending,cycle2,fail,0.0035974100935979,0.0035974100935979,3.9676568656017857,1,44015,4036,2790,1244,2000,2020,-0.000945126254667,0.0102067761704191,0.75,3,2,4,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/siconfi_cycle2_transport_share_total_spending_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/share_total_spending/siconfi_cycle2_transport_share_total_spending
ieps_nurses_per_1000,IEPS nurses,birth_health,ieps,annual,fail,0.0033631838782718,0.0033631838782718,2.7156383255246834,4,44383,4037,2792,1244,2010,2020,-0.0602476611071449,0.0472579014244958,0.625,5,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps_nurses_per_1000_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps/ieps_nurses_per_1000
inep_ind_municipal_had_ef,Municipal Had Ef,education,school_inputs,annual,fail,-0.0032340470271018,0.0032340470271018,8.461357819596515,7,44155,4037,2784,1241,2010,2020,-0.0615315623409992,0.0423384548083567,0.625,5,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_had_ef_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_municipal_had_ef
siconfi_annual_transport_share_total_spending,"Transport share of total expenditure, annual",siconfi_spending_shares,share_total_spending,annual,fail,0.0031171278880625,0.0031171278880625,3.982334328163695,2,81881,4036,2790,1244,2000,2020,-0.0017038573846789,0.0104847473851421,0.625,6,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_transport_share_total_spending_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_spending/siconfi_annual_transport_share_total_spending
municipal_boat_transport_share,Municipal-school students using boat transport,school_access_transport,municipal_school_access,annual,fail,-0.0025325583711716,0.0025325583711716,4.717655993563503,8,52365,4037,2790,1244,2008,2020,-0.0100588702786546,0.0033623194401766,0.5,4,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_boat_transport_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_boat_transport_share
siconfi_annual_urbanism_share_total_spending,"Urbanism share of total expenditure, annual",siconfi_spending_shares,share_total_spending,annual,fail,-0.0023335918278208,0.0023335918278208,3.1271407793474064,3,81882,4036,2790,1244,2000,2020,-0.0090445352735183,0.0014500813964381,0.625,3,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_urbanism_share_total_spending_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_spending/siconfi_annual_urbanism_share_total_spending
public_rural_residence_share,Public-school students living in rural areas,school_access_transport,residence_access,annual,fail,-0.0022298462715097,0.0022298462715097,7.310453623623354,6,52447,4037,2792,1244,2008,2020,-0.0121788761709892,0.0168900885308741,0.75,7,8,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_rural_residence_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/residence_access/public_rural_residence_share
sinasc_dedicated_low_birthweight_high_education_share,SINASC low-birthweight share: high education proxy,birth_health,sinasc_dedicated,annual,fail,0.0019057788275254,0.0019057788275254,2.48702954859176,3,84584,4037,2792,1244,2000,2020,0.0007873663874713,0.0033786552569385,1.0,5,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated_low_birthweight_high_education_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated/sinasc_dedicated_low_birthweight_high_education_share
siconfi_annual_education_share_total_spending,"Education share of total expenditure, annual",siconfi_spending_shares,share_total_spending,annual,fail,0.0017857618238586,0.0017857618238586,2.803265026013824,3,81882,4036,2790,1244,2000,2020,-0.0064145061239614,0.0162289690256817,0.5,4,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_education_share_total_spending_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_spending/siconfi_annual_education_share_total_spending
public_boat_transport_share,Public-school students using boat transport,school_access_transport,transport_access,annual,fail,-0.0017236536814562,0.0017236536814562,4.016480470399124,8,52447,4037,2792,1244,2008,2020,-0.0083228761986804,0.0020796096298809,0.5,3,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_boat_transport_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/transport_access/public_boat_transport_share
public_state_transport_share,Public-school students with state-responsibility transport,school_access_transport,transport_access,annual,fail,-0.0014915472310158,0.0014915472310158,12.390756168376884,8,52447,4037,2792,1244,2008,2020,-0.0205879909951343,0.0314460031103935,0.75,8,8,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_state_transport_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/transport_access/public_state_transport_share
inep_transition_publica_taxa_promocao_em,Publica Taxa Promocao Em,education,dropout_flow,annual,fail,-0.0013177025746713,0.0013177025746713,3.343512574938756,3,52266,4037,2786,1244,2008,2020,-1.8475831975879895,1.7736208135966904,0.5,6,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_promocao_em_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_promocao_em
municipal_cross_municipality_share,Municipal-school students living outside school municipality,school_access_transport,municipal_school_access,annual,fail,0.0011750569895679,0.0011750569895679,4.978462369076325,3,52365,4037,2790,1244,2008,2020,-0.0019374736698933,0.0046170522019526,0.75,5,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_cross_municipality_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_cross_municipality_share
sinasc_highedu_multiple_pregnancy_share_known_pp,Multiple pregnancy share: High education proxy,birth_health,sinasc_highedu,annual,fail,-0.0011595465421528,0.0011595465421528,2.948635925918386,1,84583,4037,2792,1244,2000,2020,-0.1481087141313843,0.2168350198474192,0.625,0,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_multiple_pregnancy_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_multiple_pregnancy_share_known_pp
siconfi_annual_infrastructure_spending_share_total_spending,"Infrastructure share of total expenditure, annual",siconfi_spending_shares,share_total_spending,annual,fail,0.0007361438033722,0.0007361438033722,2.890129998694948,1,81882,4036,2790,1244,2000,2020,-0.0023302422015633,0.0064582926528999,0.375,2,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_infrastructure_spending_share_total_spending_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_spending/siconfi_annual_infrastructure_spending_share_total_spending
public_cross_municipality_share,Public-school students living outside school municipality,school_access_transport,residence_access,annual,fail,-4.503959663742482e-05,4.503959663742482e-05,4.034958801081253,4,52447,4037,2792,1244,2008,2020,-0.0027045744285824,0.0079505530403686,0.75,7,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_cross_municipality_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/residence_access/public_cross_municipality_share
